"language","item.id","Rhat_k","Rhat_l","Rhat_s","Rhat_delta"
"Cantonese","item_158",1.02245359286655,1.01122568950949,NA,1.0152280812912
"Cantonese","item_159",1.02045589183005,1.01022818665898,NA,1.01591475252393
"Cantonese","item_15",1.01338415401619,1.00124058116957,NA,1.00214280563874
"Cantonese","item_160",1.05274136580999,1.00474127837704,NA,1.00456313861019
"Cantonese","item_161",1.01380385322711,1.00649143319362,NA,1.00723208957203
"Cantonese","item_162",1.05191949469271,1.06976261745505,NA,1.0780069656483
"Cantonese","item_163",2.07873329043056,1.77551753810046,NA,1.6508609774746
"Cantonese","item_164",1.12060231210989,1.03691893628408,NA,1.06171374891985
"Cantonese","item_165",1.04318802623116,1.01810334665506,NA,1.03249540890951
"Cantonese","item_166",1.32409065862037,1.34922712985952,NA,1.34471620888623
"Cantonese","item_167",1.07439084497673,1.19435077049922,NA,1.19970126494531
"Cantonese","item_168",2.2834191288191,1.57830003175474,NA,1.49598715966382
"Cantonese","item_169",1.26426263564521,1.15897886283034,NA,1.16884321269103
"Cantonese","item_16",1.11196932245517,1.03267272035059,NA,1.03542946719646
"Cantonese","item_170",1.01097961733793,1.00525919281911,NA,1.00788619104352
"Cantonese","item_171",1.24881626771403,1.27509806163091,NA,1.26008646526064
"Cantonese","item_172",1.7622741091857,1.4917663366663,NA,1.35726984154137
"Cantonese","item_173",1.02978802991214,1.05604079820171,NA,1.06153216634117
"Cantonese","item_174",1.13453180462467,1.08420499824136,NA,1.08199910970409
"Cantonese","item_175",1.02250251583621,1.02453770767824,NA,1.0274874753206
"Cantonese","item_176",1.01069086367259,1.00222886230238,NA,1.00249742673252
"Cantonese","item_177",1.06637964417932,1.00802784541744,NA,1.01042249237397
"Cantonese","item_178",1.60524058201972,1.38196433126925,NA,1.34175659855694
"Cantonese","item_179",1.09639754527665,1.17869848837712,NA,1.17520846575284
"Cantonese","item_17",1.04805203528999,1.04011973183861,NA,1.0372375522924
"Cantonese","item_180",1.16598795010757,1.1269015217252,NA,1.11839354051814
"Cantonese","item_181",1.25501856987993,1.20529420687784,NA,1.19916669663711
"Cantonese","item_182",1.04629609127985,1.01213391372636,NA,1.01171642106363
"Cantonese","item_183",1.35135182240159,1.36453426271568,NA,1.27705328673782
"Cantonese","item_184",1.0290899830527,1.02667971736176,NA,1.03109271885661
"Cantonese","item_185",1.50441110583675,1.55378931745219,NA,1.52366549032459
"Cantonese","item_186",1.09572480393943,1.02393050253817,NA,1.03564796602354
"Cantonese","item_187",1.1148883260234,1.19353374521869,NA,1.17196723505082
"Cantonese","item_188",1.16309436340566,1.22782906715512,NA,1.20973146391583
"Cantonese","item_189",1.05703761869284,1.00591862163458,NA,1.00838578713877
"Cantonese","item_18",1.15937981089206,1.22431262177435,NA,1.21594188095036
"Cantonese","item_190",1.41620727978221,1.55374442326975,NA,1.45739264947435
"Cantonese","item_191",1.01949511199717,1.02949877927667,NA,1.03303906700865
"Cantonese","item_192",1.55435318464372,1.56942618740263,NA,1.45564670859542
"Cantonese","item_193",1.02786909147126,1.00962787914096,NA,1.00863984185838
"Cantonese","item_194",1.10432120413983,1.12661000798685,NA,1.11943680049471
"Cantonese","item_195",1.05747114515877,1.11152901308237,NA,1.10215285020232
"Cantonese","item_196",1.26513274003629,1.46495963142837,NA,1.38522706234515
"Cantonese","item_197",1.16488788638852,1.21165000723041,NA,1.21570012978395
"Cantonese","item_198",1.0564327764418,1.04592404805936,NA,1.05212564844345
"Cantonese","item_199",1.08384657068691,1.11438100914215,NA,1.11655961703913
"Cantonese","item_19",1.01276071453373,1.00323282999513,NA,1.00814193252073
"Cantonese","item_1",1.01696269455436,1.01009514881146,NA,1.00984822700719
"Cantonese","item_200",4.91706617063771,1.40292351261266,NA,1.70859507514006
"Cantonese","item_201",1.78293665318434,1.50100690329682,NA,1.51136052702236
"Cantonese","item_202",1.05809181405041,1.072779419832,NA,1.07074406938385
"Cantonese","item_203",2.4202949474925,1.52839146881132,NA,1.46165717025206
"Cantonese","item_204",1.03947468810142,1.09420860842182,NA,1.08772244115798
"Cantonese","item_205",1.03970877020134,1.065240112098,NA,1.06582303743077
"Cantonese","item_206",1.1562882091532,1.15122981908613,NA,1.15250104948114
"Cantonese","item_207",1.14381119378632,1.45439055237633,NA,1.4278366017023
"Cantonese","item_208",1.60669780275112,1.59380517294526,NA,1.57625880759036
"Cantonese","item_209",1.23930896552425,1.18759911072336,NA,1.18934311347348
"Cantonese","item_20",1.12343653797748,1.14592155443,NA,1.12599613095247
"Cantonese","item_210",1.01029575476569,1.00294261234778,NA,1.00707908908933
"Cantonese","item_211",1.03388708243045,1.02567416497781,NA,1.02378786321728
"Cantonese","item_212",1.07221056792312,1.10498934845114,NA,1.10152526736248
"Cantonese","item_213",1.02752536076857,1.00781918350413,NA,1.01202502070426
"Cantonese","item_214",1.13532569159536,1.06203280028455,NA,1.0549441865694
"Cantonese","item_215",1.06661181862864,1.01156619648641,NA,1.02053574630424
"Cantonese","item_216",1.05698615194727,1.00413189409969,NA,1.00424016392015
"Cantonese","item_217",1.1224009451454,1.00652857022704,NA,1.00801700051798
"Cantonese","item_218",1.0156747643493,1.01079146770783,NA,1.01418511025569
"Cantonese","item_219",1.00808040259301,1.00472904368737,NA,1.00448471930663
"Cantonese","item_21",1.02655381803349,1.00188271775361,NA,1.00331038081241
"Cantonese","item_220",1.00407196349635,1.00431076084821,NA,1.00493540955734
"Cantonese","item_221",1.02986062874572,1.01143324921977,NA,1.01011274568064
"Cantonese","item_222",1.09415238890235,1.08794780637091,NA,1.08542074453967
"Cantonese","item_223",1.09451388563041,1.03511292828318,NA,1.03000172352506
"Cantonese","item_224",1.10527804258596,1.01206049730663,NA,1.01463201591871
"Cantonese","item_225",1.01603777204638,1.01165999115978,NA,1.01574149448264
"Cantonese","item_226",1.03186588926845,1.05912856127797,NA,1.06314266281521
"Cantonese","item_227",1.02686791778944,1.10707044962803,NA,1.11590786192596
"Cantonese","item_228",1.05068929654196,1.07496881288137,NA,1.08087938395451
"Cantonese","item_229",1.01354624719291,1.01061919469016,NA,1.02541424238967
"Cantonese","item_22",1.01386130374941,1.01921201901537,NA,1.0281210604409
"Cantonese","item_230",2.00847566946517,1.64490738796306,NA,1.47670215468473
"Cantonese","item_231",1.00575076712425,1.00682920756709,NA,1.01455825024302
"Cantonese","item_232",1.00279376947565,1.00090566570825,NA,1.00171655139681
"Cantonese","item_233",1.03287025146498,1.01064190012151,NA,1.01187882434101
"Cantonese","item_234",1.05461714928334,1.00508217774049,NA,1.00535064559455
"Cantonese","item_235",1.05404939271885,1.02694341933034,NA,1.05341571315961
"Cantonese","item_236",1.03510837696197,1.00490593015693,NA,1.00721846786169
"Cantonese","item_237",1.07825912046307,1.19083918702992,NA,1.17221065375055
"Cantonese","item_238",1.06277378322038,1.03496818509578,NA,1.03574880879822
"Cantonese","item_239",1.27948740234343,1.24361192095156,NA,1.21826695103469
"Cantonese","item_23",1.03686667084522,1.00674454812157,NA,1.00783250122815
"Cantonese","item_240",1.22679482363659,1.24745649767749,NA,1.20694249187721
"Cantonese","item_241",1.12241573949171,1.08959438985847,NA,1.07488610445178
"Cantonese","item_242",1.05317399485926,1.00867522064956,NA,1.0106355887964
"Cantonese","item_243",1.04325929676969,1.04847711266444,NA,1.05564683975439
"Cantonese","item_244",1.05079994440538,1.01744726818574,NA,1.02176840147876
"Cantonese","item_245",1.00918358644606,1.01545435548876,NA,1.01738272614772
"Cantonese","item_246",2.03415415513534,1.47475561507656,NA,1.36526193699257
"Cantonese","item_247",1.01042355764836,1.00896967167316,NA,1.0216943439914
"Cantonese","item_248",1.10778244663935,1.01240079792897,NA,1.01091716778619
"Cantonese","item_249",1.51672513370656,1.4333976741201,NA,1.45646791561163
"Cantonese","item_24",1.01907579607321,1.01031351191501,NA,1.00921220233763
"Cantonese","item_250",1.18280314919709,1.28813461384338,NA,1.28941173427014
"Cantonese","item_251",1.03740133241763,1.01356119654168,NA,1.01555560653068
"Cantonese","item_252",1.04721392419624,1.01892486946119,NA,1.01653249607193
"Cantonese","item_253",1.01867183421924,1.00914862462373,NA,1.0107028862015
"Cantonese","item_254",1.14226678385722,1.04408178174784,NA,1.03625969865053
"Cantonese","item_255",1.0978761376842,1.21361901340555,NA,1.18511182830169
"Cantonese","item_256",1.07227084807216,1.01589072122685,NA,1.0174236560809
"Cantonese","item_257",1.03061364980134,1.05357750629782,NA,1.05731796906121
"Cantonese","item_258",1.04792429451168,1.09250122988695,NA,1.08134747053261
"Cantonese","item_259",1.39011713741741,1.41828566303117,NA,1.37091962252378
"Cantonese","item_25",1.20662662821522,1.10743899677827,NA,1.10152710764318
"Cantonese","item_260",1.07673644100389,1.10286942998222,NA,1.09934291971087
"Cantonese","item_261",2.55016085622588,1.83774879728826,NA,1.80395901315716
"Cantonese","item_262",1.16780828898156,1.27496821698434,NA,1.24222385447649
"Cantonese","item_263",1.0014541883923,1.00058247478403,NA,1.00055210029299
"Cantonese","item_264",1.02797724360724,1.01188937147923,NA,1.02273217881944
"Cantonese","item_265",1.04066755151332,1.03624283795039,NA,1.04816781214374
"Cantonese","item_266",1.03756487864678,1.01612034169101,NA,1.01643223379863
"Cantonese","item_267",1.02060230427622,1.01271411088976,NA,1.01106421151218
"Cantonese","item_268",1.14131608783099,1.16908805686061,NA,1.15417421301503
"Cantonese","item_269",1.01600467662814,1.00402294005887,NA,1.00463344634526
"Cantonese","item_26",1.05238491578776,1.0557438880325,NA,1.0551109719841
"Cantonese","item_270",1.19160134926691,1.05212294147805,NA,1.04711834268521
"Cantonese","item_271",1.12340858277572,1.12305893518901,NA,1.11920543612017
"Cantonese","item_272",1.02142234739869,1.00593279122448,NA,1.00596203373676
"Cantonese","item_273",1.05214986179817,1.05113462565088,NA,1.05971780089389
"Cantonese","item_274",1.02643555604078,1.00117030875835,NA,1.00118843763033
"Cantonese","item_275",1.49822238871266,1.35942046923709,NA,1.40406861514639
"Cantonese","item_276",2.39326469939225,1.50794017618235,NA,1.41737965134444
"Cantonese","item_277",1.10335090662052,1.11471619037225,NA,1.10711590687333
"Cantonese","item_278",1.04175691899342,1.01775566788315,NA,1.01678656498662
"Cantonese","item_279",1.01621764952116,1.04309058609494,NA,1.04841379037218
"Cantonese","item_27",1.00710261648491,1.00499208906293,NA,1.00496168110773
"Cantonese","item_280",1.15045903377719,1.20252916530247,NA,1.16575360480505
"Cantonese","item_281",5.28792752174297,1.37241404280263,NA,1.70198092226774
"Cantonese","item_282",1.02834807529762,1.02086493938559,NA,1.02006819463243
"Cantonese","item_283",1.08570823192195,1.00572810423526,NA,1.00961155175224
"Cantonese","item_284",1.10518536060303,1.28027187727645,NA,1.25330300900538
"Cantonese","item_285",1.04645588724182,1.02178377323929,NA,1.02336178826262
"Cantonese","item_286",1.00182768742642,1.00006629258568,NA,1.00018039213662
"Cantonese","item_287",1.05545965483788,1.01476583932866,NA,1.01779673327533
"Cantonese","item_288",1.64181224202762,1.46188745321127,NA,1.54347716037149
"Cantonese","item_289",2.24473960027215,1.44210767219735,NA,1.52937226986635
"Cantonese","item_28",1.0643607876633,1.02870742979576,NA,1.02324148390615
"Cantonese","item_290",3.1724347102301,1.43809450892087,NA,1.63424935297443
"Cantonese","item_291",1.00051841493055,0.999752139124622,NA,1.00001592056515
"Cantonese","item_292",1.0150087203071,1.01272247910303,NA,1.01556541486612
"Cantonese","item_293",1.19588837040381,1.10558336048527,NA,1.10410964026182
"Cantonese","item_294",1.11101787341317,1.08598069406366,NA,1.08832565743262
"Cantonese","item_295",1.14858969137803,1.0309740632643,NA,1.03818654301924
"Cantonese","item_296",2.01452595997826,1.39731624782613,NA,1.3946606292853
"Cantonese","item_297",1.03286400496848,1.06715639838139,NA,1.05982252549749
"Cantonese","item_298",1.04039372741754,1.0136867211596,NA,1.01596534524836
"Cantonese","item_299",1.08473497882466,1.06269933141104,NA,1.06221335539826
"Cantonese","item_29",1.07761460428713,1.00839285597415,NA,1.00811543892034
"Cantonese","item_2",1.06358135452785,1.0700177287953,NA,1.07471995198757
"Cantonese","item_300",2.2835748693632,1.75444343177271,NA,1.61415810001375
"Cantonese","item_301",1.00901348342543,1.00381048170342,NA,1.00494202125786
"Cantonese","item_302",1.02273975732783,1.01282165609978,NA,1.01170825068685
"Cantonese","item_303",2.69545739044887,1.828877155226,NA,1.95953643445697
"Cantonese","item_304",1.20857236141525,1.46739586052288,NA,1.43333533202068
"Cantonese","item_305",1.07363669397073,1.00730911856863,NA,1.0066333520245
"Cantonese","item_306",1.08203997515489,1.01816590674652,NA,1.02003227862629
"Cantonese","item_307",1.0109977974835,1.0604308338473,NA,1.0640740524709
"Cantonese","item_308",1.06129151303304,1.07444276653188,NA,1.07280551335657
"Cantonese","item_309",1.91478445324063,1.87862637297768,NA,1.99251528959824
"Cantonese","item_30",1.01098214133837,1.00736421566133,NA,1.00962225919456
"Cantonese","item_310",1.02810258178951,1.01491628540578,NA,1.01398582240598
"Cantonese","item_311",1.01721627047753,1.03860254167876,NA,1.04268526004774
"Cantonese","item_312",1.03057284578738,1.05427395261917,NA,1.05191735180501
"Cantonese","item_313",1.00672785072394,1.00175357255518,NA,1.00775140136666
"Cantonese","item_314",1.18223270946932,1.24253192027655,NA,1.23510905593346
"Cantonese","item_315",1.08664357626964,1.02084522990145,NA,1.01862678288069
"Cantonese","item_316",1.4630357518665,1.42320958630166,NA,1.37912463093253
"Cantonese","item_317",1.01834402137768,1.02236737552755,NA,1.02456287737103
"Cantonese","item_318",1.03108764699262,1.12770241763227,NA,1.11809843131062
"Cantonese","item_319",3.42076890622412,1.72366191389611,NA,1.95341598648865
"Cantonese","item_31",1.03475641809519,1.04924204702409,NA,1.05504269012686
"Cantonese","item_320",1.09940448183582,1.09134253727947,NA,1.09210037513491
"Cantonese","item_321",1.05314228306871,1.06861009271834,NA,1.09479712211161
"Cantonese","item_322",1.0616280545932,1.08986632641652,NA,1.08915327380629
"Cantonese","item_323",1.00351874298889,1.0039109442559,NA,1.00438587010903
"Cantonese","item_324",1.06435379420558,1.02228922712137,NA,1.03278642182962
"Cantonese","item_325",1.02837182069493,1.00511739533398,NA,1.00397623649114
"Cantonese","item_326",1.00932874903929,1.01000611418413,NA,1.01615939461337
"Cantonese","item_327",1.02355789275849,1.07152087761367,NA,1.09115066956724
"Cantonese","item_328",1.05944348392832,1.06862405146402,NA,1.06049890692485
"Cantonese","item_329",1.27966380187547,1.25881358024441,NA,1.23809735859946
"Cantonese","item_32",1.39465011389772,1.35477132445371,NA,1.28173077068482
"Cantonese","item_330",1.06605379015504,1.05570120719198,NA,1.04827482847216
"Cantonese","item_331",1.01898988836707,1.02131532719248,NA,1.02020218241569
"Cantonese","item_332",1.0261304599703,1.00914278079107,NA,1.01603600813694
"Cantonese","item_333",1.03380647561625,1.07848316512748,NA,1.07204336443407
"Cantonese","item_334",1.0580344490658,1.06193805545232,NA,1.05582232511122
"Cantonese","item_335",1.02135714734261,1.00401059803837,NA,1.02140617480319
"Cantonese","item_336",1.00836600963593,1.02352775497323,NA,1.02567255449468
"Cantonese","item_337",1.04428781061089,1.01844486625124,NA,1.01612471398697
"Cantonese","item_338",1.62090348705103,1.3325126903035,NA,1.30141985724247
"Cantonese","item_339",1.00995335630354,1.02870285263565,NA,1.03946473495169
"Cantonese","item_33",1.08039188685571,1.00340600782393,NA,1.00384748039032
"Cantonese","item_340",2.61055815357204,1.83657843150829,NA,1.82796547068726
"Cantonese","item_341",1.12141996398067,1.12718869916123,NA,1.14415263244562
"Cantonese","item_342",1.02077916403311,1.07297055899207,NA,1.0764746804081
"Cantonese","item_343",1.03358213371153,1.01878929104043,NA,1.02549584974492
"Cantonese","item_344",1.15180344312228,1.25996544458903,NA,1.26917987002711
"Cantonese","item_345",1.09185374388308,1.01966094635895,NA,1.02045702603964
"Cantonese","item_346",1.58390567022737,1.35550382077926,NA,1.28088768392404
"Cantonese","item_347",1.01648247965085,1.02856130774088,NA,1.07016070943275
"Cantonese","item_348",1.04332159181051,1.00691561346258,NA,1.00929517248794
"Cantonese","item_349",1.03869694178552,1.07642022670979,NA,1.08592842537132
"Cantonese","item_34",1.06180907549558,1.0419266127775,NA,1.04667019192453
"Cantonese","item_350",1.03554824120015,1.00837130718559,NA,1.00658911409646
"Cantonese","item_351",1.05002669993601,1.00614758610439,NA,1.01240497872529
"Cantonese","item_352",1.09223743204127,1.06035004805789,NA,1.06429947292548
"Cantonese","item_353",1.12181092277793,1.01718662310484,NA,1.01559415109106
"Cantonese","item_354",1.02636682676754,1.00520363774979,NA,1.00650597424252
"Cantonese","item_355",1.13510268460429,1.15418692484327,NA,1.14640095621083
"Cantonese","item_356",1.04465238029763,1.09853555856927,NA,1.09501874102262
"Cantonese","item_357",1.22040707865182,1.22080003281706,NA,1.16417185313961
"Cantonese","item_358",1.04410888299689,1.04209117179496,NA,1.04486875111272
"Cantonese","item_359",1.02386778362288,1.00345136858472,NA,1.00347469887328
"Cantonese","item_35",1.02491528782374,1.00479395852268,NA,1.00516637821729
"Cantonese","item_360",1.08845126348067,1.00878961998621,NA,1.01190765017508
"Cantonese","item_361",1.06186530829134,1.01856609048705,NA,1.01927628464432
"Cantonese","item_362",1.01376058807087,1.01342950389185,NA,1.02011792080865
"Cantonese","item_363",1.15367230772934,1.09794912099636,NA,1.10313880505398
"Cantonese","item_364",1.02924872663443,1.07584418100275,NA,1.09159289443372
"Cantonese","item_365",1.07871517266452,1.04503738476504,NA,1.0438503339461
"Cantonese","item_366",1.18663894587264,1.27516661836398,NA,1.2360431406956
"Cantonese","item_367",1.13999260734482,1.11206324773832,NA,1.09737879369262
"Cantonese","item_368",1.14261457196549,1.01680609772239,NA,1.01635886281375
"Cantonese","item_369",1.19279926524143,1.00088149967234,NA,1.00598395486933
"Cantonese","item_36",1.13773924342597,1.14682548122781,NA,1.13911272870786
"Cantonese","item_370",1.02958421862621,1.01849609799898,NA,1.01848196323888
"Cantonese","item_371",1.52337695138301,1.3876818787826,NA,1.33073147953691
"Cantonese","item_372",1.10931470989399,1.11921900227532,NA,1.13221291046713
"Cantonese","item_373",1.00129029228994,1.00030950420872,NA,1.00098766614265
"Cantonese","item_374",1.14321492628342,1.03976214942615,NA,1.03730266543251
"Cantonese","item_375",2.27840834002665,1.45200830048193,NA,1.64049793233549
"Cantonese","item_376",1.0104044677471,1.01264604218121,NA,1.01259256746684
"Cantonese","item_377",1.06804741218502,1.08888869139827,NA,1.08596609463913
"Cantonese","item_378",1.06433621258555,1.05471580098574,NA,1.05860437283652
"Cantonese","item_379",1.02993695694648,1.10667621009025,NA,1.19253360726709
"Cantonese","item_37",1.01052238141994,1.35178178803973,NA,0.999986162605834
"Cantonese","item_380",1.0192514832164,1.01052252266139,NA,1.00956188258389
"Cantonese","item_381",1.06758999257546,1.01519697758594,NA,1.02412047490693
"Cantonese","item_382",1.04631731523547,1.03274739433345,NA,1.03400726680077
"Cantonese","item_383",1.02249527075643,1.01891862076127,NA,1.02158526770593
"Cantonese","item_384",1.05417370907941,1.05830660465229,NA,1.07323878706012
"Cantonese","item_385",1.01305700119674,1.00679742773182,NA,1.00846219739482
"Cantonese","item_386",1.01179046078865,1.00221783134018,NA,1.00181397124712
"Cantonese","item_387",1.11583317581911,1.03842986140956,NA,1.04699330080169
"Cantonese","item_388",1.20874188355805,1.19582153597566,NA,1.17994719105745
"Cantonese","item_389",1.10415772744543,1.15363238088455,NA,1.14173636847588
"Cantonese","item_38",1.09743535489502,1.14811091319554,NA,1.15453892090579
"Cantonese","item_390",1.06883903129491,1.07456175793063,NA,1.0735035531417
"Cantonese","item_391",1.01477474693355,1.01853183553359,NA,1.03321604002138
"Cantonese","item_392",1.09457045849552,1.02582425199707,NA,1.0370772906542
"Cantonese","item_393",1.01661807717781,1.03979586876941,NA,1.08035002344872
"Cantonese","item_394",1.14096621594909,1.17986821742146,NA,1.16429972402452
"Cantonese","item_395",1.10403809944967,1.21597410900503,NA,1.19349847203073
"Cantonese","item_396",1.08050662109286,1.12617771935748,NA,1.11627736635346
"Cantonese","item_397",1.07385600451962,1.10359971995782,NA,1.09793738635495
"Cantonese","item_398",1.00943514254149,1.006172194125,NA,1.00828665187908
"Cantonese","item_399",1.06564954446424,1.1752680881725,NA,1.17380096438299
"Cantonese","item_39",1.12418400892226,1.16384466818148,NA,1.151185509705
"Cantonese","item_3",1.01929560884077,1.00547527790591,NA,1.0066721778721
"Cantonese","item_400",1.2440009683484,1.20950836553645,NA,1.20370722802394
"Cantonese","item_401",1.1364594092852,1.11258240783737,NA,1.10576651609863
"Cantonese","item_402",1.04735953670521,1.01317611903389,NA,1.01440396893451
"Cantonese","item_403",1.77916695813514,1.3570594579364,NA,1.34983314966654
"Cantonese","item_404",1.05977344519235,1.02720645634664,NA,1.03299656540195
"Cantonese","item_405",1.06400568571777,1.0385507756638,NA,1.03544601615888
"Cantonese","item_406",1.04031345615117,1.01308799218571,NA,1.01337318069948
"Cantonese","item_407",1.18465568901847,1.19945134716732,NA,1.19895271903712
"Cantonese","item_408",1.14583725937701,1.13003484104898,NA,1.10832888068083
"Cantonese","item_409",1.08215528373554,1.10040398957468,NA,1.09569855347778
"Cantonese","item_40",2.38913649380991,1.42430776678928,NA,1.51490136188151
"Cantonese","item_410",1.12379096970896,1.03921903701536,NA,1.04654484013514
"Cantonese","item_411",1.29800682592491,1.35325624272646,NA,1.30841765297629
"Cantonese","item_412",6.0531058590322,1.78415021243987,NA,1.98802842373832
"Cantonese","item_413",1.06891391091841,1.042666111493,NA,1.03838749362748
"Cantonese","item_414",1.04336001741739,1.01522967284829,NA,1.02021338886801
"Cantonese","item_415",1.18665678627796,1.02180487147565,NA,1.02588269678074
"Cantonese","item_416",1.15536217872778,1.00821751405039,NA,1.01167416752813
"Cantonese","item_417",1.34128557300261,1.30087565792561,NA,1.24251854504757
"Cantonese","item_418",1.14531372454563,1.20977630780627,NA,1.20177819540282
"Cantonese","item_419",1.27857369789311,1.19097787698308,NA,1.16437066541039
"Cantonese","item_41",1.04744148500346,1.01465731903263,NA,1.01330746447384
"Cantonese","item_420",3.87121457290387,1.69618431223336,NA,1.80793695939954
"Cantonese","item_421",1.01534050543743,1.01563019995808,NA,1.01901704211566
"Cantonese","item_422",1.03220869335556,1.03032030352421,NA,1.04012127809873
"Cantonese","item_423",1.02969644446049,1.02763991850154,NA,1.031014096995
"Cantonese","item_424",1.02323658579392,1.00767710267133,NA,1.00838851926285
"Cantonese","item_425",1.15261552651296,1.16880829305244,NA,1.14501491591642
"Cantonese","item_426",1.34545220504617,1.2765934612989,NA,1.2360272200778
"Cantonese","item_427",1.27179391674299,1.36719133055372,NA,1.32864592525358
"Cantonese","item_428",1.15996447948166,1.12166085661627,NA,1.12781471570556
"Cantonese","item_429",1.04802332464072,1.05121230598411,NA,1.07163014776053
"Cantonese","item_42",1.78060943040528,1.42586622328652,NA,1.36443256413581
