"Simulation","age","yes","N"
"ParSimulation_7",28,739,1000
"ParSimulation_7",29,779,1000
"ParSimulation_7",30,811,1000
"ParSimulation_7",31,848,1000
"ParSimulation_7",32,865,1000
"ParSimulation_7",33,896,1000
"ParSimulation_7",34,918,1000
"ParSimulation_7",35,934,1000
"ParSimulation_7",36,951,1000
"ParSimulation_8",15,61,1000
"ParSimulation_8",16,98,1000
"ParSimulation_8",17,139,1000
"ParSimulation_8",18,186,1000
"ParSimulation_8",19,242,1000
"ParSimulation_8",20,302,1000
"ParSimulation_8",21,367,1000
"ParSimulation_8",22,431,1000
"ParSimulation_8",23,490,1000
"ParSimulation_8",24,566,1000
"ParSimulation_8",25,628,1000
"ParSimulation_8",26,677,1000
"ParSimulation_8",27,733,1000
"ParSimulation_8",28,775,1000
"ParSimulation_8",29,813,1000
"ParSimulation_8",30,846,1000
"ParSimulation_8",31,867,1000
"ParSimulation_8",32,886,1000
"ParSimulation_8",33,908,1000
"ParSimulation_8",34,919,1000
"ParSimulation_8",35,937,1000
"ParSimulation_8",36,949,1000
"ParSimulation_9",15,57,1000
"ParSimulation_9",16,84,1000
"ParSimulation_9",17,111,1000
"ParSimulation_9",18,157,1000
"ParSimulation_9",19,212,1000
"ParSimulation_9",20,265,1000
"ParSimulation_9",21,324,1000
"ParSimulation_9",22,382,1000
"ParSimulation_9",23,456,1000
"ParSimulation_9",24,522,1000
"ParSimulation_9",25,581,1000
"ParSimulation_9",26,645,1000
"ParSimulation_9",27,683,1000
"ParSimulation_9",28,736,1000
"ParSimulation_9",29,780,1000
"ParSimulation_9",30,817,1000
"ParSimulation_9",31,844,1000
"ParSimulation_9",32,866,1000
"ParSimulation_9",33,887,1000
"ParSimulation_9",34,913,1000
"ParSimulation_9",35,926,1000
"ParSimulation_9",36,937,1000
"ParSimulation_10",15,53,1000
"ParSimulation_10",16,73,1000
"ParSimulation_10",17,121,1000
"ParSimulation_10",18,168,1000
"ParSimulation_10",19,225,1000
"ParSimulation_10",20,300,1000
"ParSimulation_10",21,360,1000
"ParSimulation_10",22,434,1000
"ParSimulation_10",23,494,1000
"ParSimulation_10",24,556,1000
"ParSimulation_10",25,615,1000
"ParSimulation_10",26,676,1000
"ParSimulation_10",27,720,1000
"ParSimulation_10",28,772,1000
"ParSimulation_10",29,814,1000
"ParSimulation_10",30,861,1000
"ParSimulation_10",31,885,1000
"ParSimulation_10",32,903,1000
"ParSimulation_10",33,920,1000
"ParSimulation_10",34,937,1000
"ParSimulation_10",35,957,1000
"ParSimulation_10",36,967,1000
"ParSimulation_11",15,58,1000
"ParSimulation_11",16,88,1000
"ParSimulation_11",17,122,1000
"ParSimulation_11",18,173,1000
"ParSimulation_11",19,232,1000
"ParSimulation_11",20,285,1000
"ParSimulation_11",21,339,1000
"ParSimulation_11",22,408,1000
"ParSimulation_11",23,472,1000
"ParSimulation_11",24,531,1000
"ParSimulation_11",25,596,1000
"ParSimulation_11",26,664,1000
"ParSimulation_11",27,718,1000
"ParSimulation_11",28,763,1000
"ParSimulation_11",29,818,1000
"ParSimulation_11",30,852,1000
"ParSimulation_11",31,879,1000
"ParSimulation_11",32,893,1000
"ParSimulation_11",33,918,1000
"ParSimulation_11",34,930,1000
"ParSimulation_11",35,949,1000
"ParSimulation_11",36,965,1000
"ParSimulation_12",15,38,1000
"ParSimulation_12",16,75,1000
"ParSimulation_12",17,106,1000
"ParSimulation_12",18,151,1000
"ParSimulation_12",19,210,1000
"ParSimulation_12",20,267,1000
"ParSimulation_12",21,320,1000
"ParSimulation_12",22,387,1000
"ParSimulation_12",23,444,1000
"ParSimulation_12",24,509,1000
"ParSimulation_12",25,574,1000
"ParSimulation_12",26,637,1000
"ParSimulation_12",27,696,1000
"ParSimulation_12",28,748,1000
"ParSimulation_12",29,785,1000
"ParSimulation_12",30,823,1000
"ParSimulation_12",31,859,1000
"ParSimulation_12",32,885,1000
"ParSimulation_12",33,911,1000
"ParSimulation_12",34,924,1000
"ParSimulation_12",35,943,1000
"ParSimulation_12",36,953,1000
"ParSimulation_13",15,47,1000
"ParSimulation_13",16,80,1000
"ParSimulation_13",17,121,1000
"ParSimulation_13",18,165,1000
"ParSimulation_13",19,217,1000
"ParSimulation_13",20,293,1000
"ParSimulation_13",21,351,1000
"ParSimulation_13",22,421,1000
"ParSimulation_13",23,485,1000
"ParSimulation_13",24,546,1000
"ParSimulation_13",25,606,1000
"ParSimulation_13",26,660,1000
"ParSimulation_13",27,704,1000
"ParSimulation_13",28,759,1000
"ParSimulation_13",29,796,1000
"ParSimulation_13",30,836,1000
"ParSimulation_13",31,869,1000
"ParSimulation_13",32,897,1000
"ParSimulation_13",33,918,1000
"ParSimulation_13",34,935,1000
"ParSimulation_13",35,950,1000
"ParSimulation_13",36,957,1000
"ParSimulation_14",15,72,1000
"ParSimulation_14",16,96,1000
"ParSimulation_14",17,133,1000
"ParSimulation_14",18,182,1000
"ParSimulation_14",19,240,1000
"ParSimulation_14",20,289,1000
"ParSimulation_14",21,344,1000
"ParSimulation_14",22,413,1000
"ParSimulation_14",23,480,1000
"ParSimulation_14",24,540,1000
"ParSimulation_14",25,603,1000
"ParSimulation_14",26,658,1000
"ParSimulation_14",27,707,1000
"ParSimulation_14",28,753,1000
"ParSimulation_14",29,791,1000
"ParSimulation_14",30,826,1000
"ParSimulation_14",31,854,1000
"ParSimulation_14",32,879,1000
"ParSimulation_14",33,905,1000
"ParSimulation_14",34,921,1000
"ParSimulation_14",35,939,1000
"ParSimulation_14",36,951,1000
"ParSimulation_15",15,46,1000
"ParSimulation_15",16,91,1000
"ParSimulation_15",17,122,1000
"ParSimulation_15",18,164,1000
"ParSimulation_15",19,205,1000
"ParSimulation_15",20,256,1000
"ParSimulation_15",21,320,1000
"ParSimulation_15",22,380,1000
"ParSimulation_15",23,445,1000
"ParSimulation_15",24,499,1000
"ParSimulation_15",25,547,1000
"ParSimulation_15",26,612,1000
"ParSimulation_15",27,676,1000
"ParSimulation_15",28,729,1000
"ParSimulation_15",29,779,1000
"ParSimulation_15",30,826,1000
"ParSimulation_15",31,860,1000
"ParSimulation_15",32,885,1000
"ParSimulation_15",33,908,1000
"ParSimulation_15",34,920,1000
"ParSimulation_15",35,934,1000
"ParSimulation_15",36,942,1000
"ParSimulation_16",15,63,1000
"ParSimulation_16",16,86,1000
"ParSimulation_16",17,122,1000
"ParSimulation_16",18,173,1000
"ParSimulation_16",19,224,1000
"ParSimulation_16",20,274,1000
"ParSimulation_16",21,334,1000
"ParSimulation_16",22,396,1000
"ParSimulation_16",23,475,1000
"ParSimulation_16",24,536,1000
"ParSimulation_16",25,597,1000
"ParSimulation_16",26,663,1000
"ParSimulation_16",27,711,1000
"ParSimulation_16",28,759,1000
"ParSimulation_16",29,795,1000
"ParSimulation_16",30,822,1000
"ParSimulation_16",31,855,1000
"ParSimulation_16",32,879,1000
"ParSimulation_16",33,905,1000
"ParSimulation_16",34,932,1000
"ParSimulation_16",35,943,1000
"ParSimulation_16",36,951,1000
"ParSimulation_17",15,62,1000
"ParSimulation_17",16,90,1000
"ParSimulation_17",17,132,1000
"ParSimulation_17",18,176,1000
"ParSimulation_17",19,232,1000
"ParSimulation_17",20,297,1000
"ParSimulation_17",21,374,1000
"ParSimulation_17",22,423,1000
"ParSimulation_17",23,488,1000
"ParSimulation_17",24,539,1000
"ParSimulation_17",25,596,1000
"ParSimulation_17",26,653,1000
"ParSimulation_17",27,705,1000
"ParSimulation_17",28,750,1000
"ParSimulation_17",29,782,1000
"ParSimulation_17",30,829,1000
"ParSimulation_17",31,866,1000
"ParSimulation_17",32,897,1000
"ParSimulation_17",33,921,1000
"ParSimulation_17",34,933,1000
"ParSimulation_17",35,944,1000
"ParSimulation_17",36,959,1000
"ParSimulation_18",15,47,1000
"ParSimulation_18",16,83,1000
"ParSimulation_18",17,114,1000
"ParSimulation_18",18,148,1000
"ParSimulation_18",19,206,1000
"ParSimulation_18",20,284,1000
"ParSimulation_18",21,354,1000
"ParSimulation_18",22,419,1000
"ParSimulation_18",23,492,1000
"ParSimulation_18",24,551,1000
"ParSimulation_18",25,611,1000
"ParSimulation_18",26,677,1000
"ParSimulation_18",27,732,1000
"ParSimulation_18",28,783,1000
"ParSimulation_18",29,834,1000
"ParSimulation_18",30,864,1000
"ParSimulation_18",31,888,1000
"ParSimulation_18",32,906,1000
"ParSimulation_18",33,926,1000
"ParSimulation_18",34,938,1000
"ParSimulation_18",35,950,1000
"ParSimulation_18",36,961,1000
"ParSimulation_19",15,69,1000
"ParSimulation_19",16,105,1000
"ParSimulation_19",17,147,1000
"ParSimulation_19",18,189,1000
"ParSimulation_19",19,234,1000
"ParSimulation_19",20,288,1000
"ParSimulation_19",21,358,1000
"ParSimulation_19",22,417,1000
"ParSimulation_19",23,478,1000
"ParSimulation_19",24,533,1000
"ParSimulation_19",25,589,1000
"ParSimulation_19",26,639,1000
"ParSimulation_19",27,697,1000
"ParSimulation_19",28,748,1000
"ParSimulation_19",29,800,1000
"ParSimulation_19",30,831,1000
"ParSimulation_19",31,866,1000
"ParSimulation_19",32,898,1000
"ParSimulation_19",33,913,1000
"ParSimulation_19",34,936,1000
"ParSimulation_19",35,952,1000
"ParSimulation_19",36,963,1000
"ParSimulation_20",15,71,1000
"ParSimulation_20",16,94,1000
"ParSimulation_20",17,138,1000
"ParSimulation_20",18,183,1000
"ParSimulation_20",19,238,1000
"ParSimulation_20",20,298,1000
"ParSimulation_20",21,366,1000
"ParSimulation_20",22,430,1000
"ParSimulation_20",23,502,1000
"ParSimulation_20",24,562,1000
"ParSimulation_20",25,611,1000
"ParSimulation_20",26,663,1000
"ParSimulation_20",27,710,1000
"ParSimulation_20",28,757,1000
"ParSimulation_20",29,803,1000
"ParSimulation_20",30,839,1000
"ParSimulation_20",31,864,1000
"ParSimulation_20",32,890,1000
"ParSimulation_20",33,911,1000
"ParSimulation_20",34,929,1000
"ParSimulation_20",35,947,1000
"ParSimulation_20",36,959,1000
"ParSimulation_21",15,52,1000
"ParSimulation_21",16,82,1000
"ParSimulation_21",17,116,1000
"ParSimulation_21",18,163,1000
"ParSimulation_21",19,211,1000
"ParSimulation_21",20,275,1000
"ParSimulation_21",21,346,1000
"ParSimulation_21",22,405,1000
"ParSimulation_21",23,461,1000
"ParSimulation_21",24,523,1000
"ParSimulation_21",25,592,1000
"ParSimulation_21",26,652,1000
"ParSimulation_21",27,708,1000
"ParSimulation_21",28,748,1000
"ParSimulation_21",29,781,1000
"ParSimulation_21",30,817,1000
"ParSimulation_21",31,853,1000
"ParSimulation_21",32,878,1000
"ParSimulation_21",33,900,1000
"ParSimulation_21",34,916,1000
"ParSimulation_21",35,929,1000
"ParSimulation_21",36,944,1000
"ParSimulation_22",15,64,1000
"ParSimulation_22",16,92,1000
"ParSimulation_22",17,131,1000
"ParSimulation_22",18,179,1000
"ParSimulation_22",19,229,1000
"ParSimulation_22",20,288,1000
"ParSimulation_22",21,347,1000
"ParSimulation_22",22,405,1000
"ParSimulation_22",23,455,1000
"ParSimulation_22",24,520,1000
"ParSimulation_22",25,593,1000
"ParSimulation_22",26,650,1000
"ParSimulation_22",27,708,1000
"ParSimulation_22",28,756,1000
"ParSimulation_22",29,797,1000
"ParSimulation_22",30,834,1000
"ParSimulation_22",31,854,1000
"ParSimulation_22",32,879,1000
"ParSimulation_22",33,907,1000
"ParSimulation_22",34,934,1000
"ParSimulation_22",35,945,1000
"ParSimulation_22",36,960,1000
"ParSimulation_23",15,53,1000
"ParSimulation_23",16,89,1000
"ParSimulation_23",17,127,1000
"ParSimulation_23",18,163,1000
"ParSimulation_23",19,219,1000
"ParSimulation_23",20,277,1000
"ParSimulation_23",21,346,1000
"ParSimulation_23",22,405,1000
"ParSimulation_23",23,462,1000
"ParSimulation_23",24,511,1000
"ParSimulation_23",25,574,1000
"ParSimulation_23",26,631,1000
"ParSimulation_23",27,679,1000
"ParSimulation_23",28,734,1000
"ParSimulation_23",29,774,1000
"ParSimulation_23",30,809,1000
"ParSimulation_23",31,851,1000
"ParSimulation_23",32,882,1000
"ParSimulation_23",33,897,1000
"ParSimulation_23",34,920,1000
"ParSimulation_23",35,935,1000
"ParSimulation_23",36,950,1000
"ParSimulation_24",15,57,1000
"ParSimulation_24",16,78,1000
"ParSimulation_24",17,107,1000
"ParSimulation_24",18,152,1000
"ParSimulation_24",19,209,1000
"ParSimulation_24",20,276,1000
"ParSimulation_24",21,345,1000
"ParSimulation_24",22,408,1000
"ParSimulation_24",23,460,1000
"ParSimulation_24",24,527,1000
"ParSimulation_24",25,595,1000
"ParSimulation_24",26,653,1000
"ParSimulation_24",27,712,1000
"ParSimulation_24",28,767,1000
"ParSimulation_24",29,817,1000
"ParSimulation_24",30,850,1000
"ParSimulation_24",31,884,1000
"ParSimulation_24",32,899,1000
"ParSimulation_24",33,918,1000
"ParSimulation_24",34,932,1000
"ParSimulation_24",35,947,1000
"ParSimulation_24",36,958,1000
"ParSimulation_25",15,50,1000
"ParSimulation_25",16,83,1000
"ParSimulation_25",17,112,1000
"ParSimulation_25",18,153,1000
"ParSimulation_25",19,202,1000
"ParSimulation_25",20,270,1000
"ParSimulation_25",21,343,1000
"ParSimulation_25",22,401,1000
"ParSimulation_25",23,461,1000
"ParSimulation_25",24,536,1000
"ParSimulation_25",25,585,1000
"ParSimulation_25",26,651,1000
"ParSimulation_25",27,705,1000
"ParSimulation_25",28,756,1000
"ParSimulation_25",29,800,1000
"ParSimulation_25",30,832,1000
"ParSimulation_25",31,863,1000
"ParSimulation_25",32,886,1000
"ParSimulation_25",33,903,1000
"ParSimulation_25",34,919,1000
"ParSimulation_25",35,941,1000
"ParSimulation_25",36,959,1000
"ParSimulation_26",15,50,1000
"ParSimulation_26",16,75,1000
"ParSimulation_26",17,123,1000
"ParSimulation_26",18,166,1000
"ParSimulation_26",19,222,1000
"ParSimulation_26",20,286,1000
"ParSimulation_26",21,344,1000
"ParSimulation_26",22,403,1000
"ParSimulation_26",23,480,1000
"ParSimulation_26",24,535,1000
"ParSimulation_26",25,599,1000
"ParSimulation_26",26,664,1000
"ParSimulation_26",27,714,1000
"ParSimulation_26",28,758,1000
"ParSimulation_26",29,791,1000
"ParSimulation_26",30,830,1000
"ParSimulation_26",31,873,1000
"ParSimulation_26",32,902,1000
"ParSimulation_26",33,926,1000
"ParSimulation_26",34,942,1000
"ParSimulation_26",35,956,1000
"ParSimulation_26",36,966,1000
"ParSimulation_27",15,53,1000
"ParSimulation_27",16,84,1000
"ParSimulation_27",17,124,1000
"ParSimulation_27",18,176,1000
"ParSimulation_27",19,230,1000
"ParSimulation_27",20,286,1000
"ParSimulation_27",21,363,1000
"ParSimulation_27",22,428,1000
"ParSimulation_27",23,493,1000
"ParSimulation_27",24,547,1000
"ParSimulation_27",25,619,1000
"ParSimulation_27",26,681,1000
"ParSimulation_27",27,730,1000
"ParSimulation_27",28,779,1000
"ParSimulation_27",29,813,1000
"ParSimulation_27",30,839,1000
"ParSimulation_27",31,874,1000
"ParSimulation_27",32,897,1000
"ParSimulation_27",33,925,1000
"ParSimulation_27",34,939,1000
"ParSimulation_27",35,954,1000
"ParSimulation_27",36,961,1000
"ParSimulation_28",15,53,1000
"ParSimulation_28",16,72,1000
"ParSimulation_28",17,107,1000
"ParSimulation_28",18,144,1000
"ParSimulation_28",19,187,1000
"ParSimulation_28",20,256,1000
"ParSimulation_28",21,316,1000
"ParSimulation_28",22,374,1000
"ParSimulation_28",23,465,1000
"ParSimulation_28",24,534,1000
"ParSimulation_28",25,599,1000
"ParSimulation_28",26,649,1000
"ParSimulation_28",27,701,1000
"ParSimulation_28",28,751,1000
"ParSimulation_28",29,798,1000
"ParSimulation_28",30,837,1000
"ParSimulation_28",31,860,1000
"ParSimulation_28",32,884,1000
"ParSimulation_28",33,907,1000
"ParSimulation_28",34,923,1000
"ParSimulation_28",35,938,1000
"ParSimulation_28",36,950,1000
"ParSimulation_29",15,59,1000
"ParSimulation_29",16,86,1000
"ParSimulation_29",17,126,1000
"ParSimulation_29",18,183,1000
"ParSimulation_29",19,238,1000
"ParSimulation_29",20,280,1000
"ParSimulation_29",21,341,1000
"ParSimulation_29",22,400,1000
"ParSimulation_29",23,457,1000
"ParSimulation_29",24,526,1000
"ParSimulation_29",25,586,1000
"ParSimulation_29",26,634,1000
"ParSimulation_29",27,691,1000
"ParSimulation_29",28,739,1000
"ParSimulation_29",29,782,1000
"ParSimulation_29",30,817,1000
"ParSimulation_29",31,841,1000
"ParSimulation_29",32,869,1000
"ParSimulation_29",33,899,1000
"ParSimulation_29",34,919,1000
"ParSimulation_29",35,931,1000
"ParSimulation_29",36,943,1000
"ParSimulation_30",15,55,1000
"ParSimulation_30",16,85,1000
"ParSimulation_30",17,124,1000
"ParSimulation_30",18,175,1000
"ParSimulation_30",19,235,1000
"ParSimulation_30",20,285,1000
"ParSimulation_30",21,355,1000
"ParSimulation_30",22,419,1000
"ParSimulation_30",23,485,1000
"ParSimulation_30",24,553,1000
"ParSimulation_30",25,608,1000
"ParSimulation_30",26,661,1000
"ParSimulation_30",27,705,1000
"ParSimulation_30",28,758,1000
"ParSimulation_30",29,800,1000
"ParSimulation_30",30,839,1000
"ParSimulation_30",31,866,1000
"ParSimulation_30",32,891,1000
"ParSimulation_30",33,906,1000
"ParSimulation_30",34,929,1000
"ParSimulation_30",35,941,1000
"ParSimulation_30",36,952,1000
"ParSimulation_31",15,49,1000
"ParSimulation_31",16,85,1000
"ParSimulation_31",17,117,1000
"ParSimulation_31",18,171,1000
"ParSimulation_31",19,218,1000
"ParSimulation_31",20,273,1000
"ParSimulation_31",21,332,1000
"ParSimulation_31",22,391,1000
"ParSimulation_31",23,462,1000
"ParSimulation_31",24,515,1000
"ParSimulation_31",25,578,1000
"ParSimulation_31",26,630,1000
"ParSimulation_31",27,677,1000
"ParSimulation_31",28,720,1000
"ParSimulation_31",29,769,1000
"ParSimulation_31",30,819,1000
"ParSimulation_31",31,857,1000
"ParSimulation_31",32,883,1000
"ParSimulation_31",33,902,1000
"ParSimulation_31",34,922,1000
"ParSimulation_31",35,943,1000
"ParSimulation_31",36,950,1000
"ParSimulation_32",15,58,1000
"ParSimulation_32",16,91,1000
"ParSimulation_32",17,131,1000
"ParSimulation_32",18,171,1000
"ParSimulation_32",19,231,1000
"ParSimulation_32",20,291,1000
"ParSimulation_32",21,341,1000
"ParSimulation_32",22,403,1000
"ParSimulation_32",23,467,1000
"ParSimulation_32",24,532,1000
"ParSimulation_32",25,601,1000
"ParSimulation_32",26,658,1000
"ParSimulation_32",27,713,1000
"ParSimulation_32",28,763,1000
"ParSimulation_32",29,792,1000
"ParSimulation_32",30,821,1000
"ParSimulation_32",31,845,1000
"ParSimulation_32",32,877,1000
"ParSimulation_32",33,899,1000
"ParSimulation_32",34,922,1000
"ParSimulation_32",35,938,1000
"ParSimulation_32",36,952,1000
"ParSimulation_33",15,49,1000
"ParSimulation_33",16,77,1000
"ParSimulation_33",17,122,1000
"ParSimulation_33",18,168,1000
"ParSimulation_33",19,218,1000
"ParSimulation_33",20,278,1000
"ParSimulation_33",21,348,1000
"ParSimulation_33",22,418,1000
"ParSimulation_33",23,485,1000
"ParSimulation_33",24,535,1000
"ParSimulation_33",25,601,1000
"ParSimulation_33",26,645,1000
"ParSimulation_33",27,695,1000
"ParSimulation_33",28,733,1000
"ParSimulation_33",29,786,1000
"ParSimulation_33",30,828,1000
"ParSimulation_33",31,848,1000
"ParSimulation_33",32,872,1000
"ParSimulation_33",33,894,1000
"ParSimulation_33",34,918,1000
"ParSimulation_33",35,936,1000
"ParSimulation_33",36,952,1000
"ParSimulation_34",15,65,1000
"ParSimulation_34",16,97,1000
"ParSimulation_34",17,133,1000
"ParSimulation_34",18,177,1000
"ParSimulation_34",19,219,1000
"ParSimulation_34",20,283,1000
"ParSimulation_34",21,343,1000
"ParSimulation_34",22,396,1000
"ParSimulation_34",23,460,1000
"ParSimulation_34",24,521,1000
"ParSimulation_34",25,575,1000
"ParSimulation_34",26,627,1000
"ParSimulation_34",27,680,1000
"ParSimulation_34",28,732,1000
"ParSimulation_34",29,767,1000
"ParSimulation_34",30,814,1000
"ParSimulation_34",31,846,1000
"ParSimulation_34",32,870,1000
"ParSimulation_34",33,893,1000
"ParSimulation_34",34,914,1000
"ParSimulation_34",35,934,1000
"ParSimulation_34",36,945,1000
"ParSimulation_35",15,58,1000
"ParSimulation_35",16,96,1000
"ParSimulation_35",17,129,1000
"ParSimulation_35",18,180,1000
"ParSimulation_35",19,235,1000
"ParSimulation_35",20,293,1000
"ParSimulation_35",21,334,1000
"ParSimulation_35",22,411,1000
"ParSimulation_35",23,466,1000
"ParSimulation_35",24,539,1000
"ParSimulation_35",25,597,1000
"ParSimulation_35",26,650,1000
"ParSimulation_35",27,715,1000
"ParSimulation_35",28,747,1000
"ParSimulation_35",29,795,1000
"ParSimulation_35",30,833,1000
"ParSimulation_35",31,865,1000
"ParSimulation_35",32,897,1000
"ParSimulation_35",33,916,1000
"ParSimulation_35",34,932,1000
"ParSimulation_35",35,948,1000
"ParSimulation_35",36,959,1000
"ParSimulation_36",15,47,1000
"ParSimulation_36",16,79,1000
"ParSimulation_36",17,108,1000
"ParSimulation_36",18,161,1000
"ParSimulation_36",19,218,1000
"ParSimulation_36",20,287,1000
"ParSimulation_36",21,338,1000
"ParSimulation_36",22,392,1000
"ParSimulation_36",23,464,1000
"ParSimulation_36",24,522,1000
"ParSimulation_36",25,580,1000
"ParSimulation_36",26,652,1000
"ParSimulation_36",27,711,1000
"ParSimulation_36",28,743,1000
"ParSimulation_36",29,791,1000
"ParSimulation_36",30,828,1000
"ParSimulation_36",31,865,1000
"ParSimulation_36",32,894,1000
"ParSimulation_36",33,919,1000
"ParSimulation_36",34,934,1000
"ParSimulation_36",35,950,1000
"ParSimulation_36",36,958,1000
"ParSimulation_37",15,42,1000
"ParSimulation_37",16,70,1000
"ParSimulation_37",17,111,1000
"ParSimulation_37",18,148,1000
"ParSimulation_37",19,217,1000
"ParSimulation_37",20,281,1000
"ParSimulation_37",21,328,1000
"ParSimulation_37",22,375,1000
"ParSimulation_37",23,440,1000
"ParSimulation_37",24,502,1000
"ParSimulation_37",25,560,1000
"ParSimulation_37",26,630,1000
"ParSimulation_37",27,691,1000
"ParSimulation_37",28,740,1000
"ParSimulation_37",29,786,1000
"ParSimulation_37",30,813,1000
"ParSimulation_37",31,861,1000
"ParSimulation_37",32,892,1000
"ParSimulation_37",33,917,1000
"ParSimulation_37",34,936,1000
"ParSimulation_37",35,954,1000
"ParSimulation_37",36,967,1000
"ParSimulation_38",15,58,1000
"ParSimulation_38",16,92,1000
"ParSimulation_38",17,124,1000
"ParSimulation_38",18,165,1000
"ParSimulation_38",19,214,1000
"ParSimulation_38",20,280,1000
"ParSimulation_38",21,347,1000
