"Simulation","age","yes","N"
"ParSimulation_6",33,717,1000
"ParSimulation_6",34,737,1000
"ParSimulation_6",35,743,1000
"ParSimulation_6",36,754,1000
"ParSimulation_7",15,207,1000
"ParSimulation_7",16,238,1000
"ParSimulation_7",17,299,1000
"ParSimulation_7",18,349,1000
"ParSimulation_7",19,392,1000
"ParSimulation_7",20,434,1000
"ParSimulation_7",21,466,1000
"ParSimulation_7",22,497,1000
"ParSimulation_7",23,532,1000
"ParSimulation_7",24,559,1000
"ParSimulation_7",25,589,1000
"ParSimulation_7",26,606,1000
"ParSimulation_7",27,629,1000
"ParSimulation_7",28,650,1000
"ParSimulation_7",29,667,1000
"ParSimulation_7",30,686,1000
"ParSimulation_7",31,703,1000
"ParSimulation_7",32,719,1000
"ParSimulation_7",33,728,1000
"ParSimulation_7",34,744,1000
"ParSimulation_7",35,757,1000
"ParSimulation_7",36,769,1000
"ParSimulation_8",15,208,1000
"ParSimulation_8",16,251,1000
"ParSimulation_8",17,301,1000
"ParSimulation_8",18,329,1000
"ParSimulation_8",19,379,1000
"ParSimulation_8",20,416,1000
"ParSimulation_8",21,454,1000
"ParSimulation_8",22,479,1000
"ParSimulation_8",23,512,1000
"ParSimulation_8",24,550,1000
"ParSimulation_8",25,573,1000
"ParSimulation_8",26,606,1000
"ParSimulation_8",27,630,1000
"ParSimulation_8",28,649,1000
"ParSimulation_8",29,671,1000
"ParSimulation_8",30,689,1000
"ParSimulation_8",31,706,1000
"ParSimulation_8",32,725,1000
"ParSimulation_8",33,730,1000
"ParSimulation_8",34,741,1000
"ParSimulation_8",35,747,1000
"ParSimulation_8",36,757,1000
"ParSimulation_9",15,237,1000
"ParSimulation_9",16,269,1000
"ParSimulation_9",17,319,1000
"ParSimulation_9",18,359,1000
"ParSimulation_9",19,404,1000
"ParSimulation_9",20,435,1000
"ParSimulation_9",21,461,1000
"ParSimulation_9",22,496,1000
"ParSimulation_9",23,522,1000
"ParSimulation_9",24,546,1000
"ParSimulation_9",25,571,1000
"ParSimulation_9",26,592,1000
"ParSimulation_9",27,613,1000
"ParSimulation_9",28,635,1000
"ParSimulation_9",29,655,1000
"ParSimulation_9",30,675,1000
"ParSimulation_9",31,689,1000
"ParSimulation_9",32,699,1000
"ParSimulation_9",33,711,1000
"ParSimulation_9",34,723,1000
"ParSimulation_9",35,738,1000
"ParSimulation_9",36,753,1000
"ParSimulation_10",15,223,1000
"ParSimulation_10",16,273,1000
"ParSimulation_10",17,306,1000
"ParSimulation_10",18,349,1000
"ParSimulation_10",19,394,1000
"ParSimulation_10",20,438,1000
"ParSimulation_10",21,467,1000
"ParSimulation_10",22,499,1000
"ParSimulation_10",23,533,1000
"ParSimulation_10",24,562,1000
"ParSimulation_10",25,584,1000
"ParSimulation_10",26,600,1000
"ParSimulation_10",27,620,1000
"ParSimulation_10",28,649,1000
"ParSimulation_10",29,667,1000
"ParSimulation_10",30,690,1000
"ParSimulation_10",31,702,1000
"ParSimulation_10",32,715,1000
"ParSimulation_10",33,726,1000
"ParSimulation_10",34,740,1000
"ParSimulation_10",35,754,1000
"ParSimulation_10",36,765,1000
"ParSimulation_11",15,223,1000
"ParSimulation_11",16,263,1000
"ParSimulation_11",17,299,1000
"ParSimulation_11",18,352,1000
"ParSimulation_11",19,387,1000
"ParSimulation_11",20,422,1000
"ParSimulation_11",21,456,1000
"ParSimulation_11",22,488,1000
"ParSimulation_11",23,516,1000
"ParSimulation_11",24,553,1000
"ParSimulation_11",25,585,1000
"ParSimulation_11",26,607,1000
"ParSimulation_11",27,624,1000
"ParSimulation_11",28,648,1000
"ParSimulation_11",29,671,1000
"ParSimulation_11",30,682,1000
"ParSimulation_11",31,694,1000
"ParSimulation_11",32,709,1000
"ParSimulation_11",33,720,1000
"ParSimulation_11",34,734,1000
"ParSimulation_11",35,745,1000
"ParSimulation_11",36,761,1000
"ParSimulation_12",15,212,1000
"ParSimulation_12",16,264,1000
"ParSimulation_12",17,311,1000
"ParSimulation_12",18,351,1000
"ParSimulation_12",19,393,1000
"ParSimulation_12",20,418,1000
"ParSimulation_12",21,450,1000
"ParSimulation_12",22,474,1000
"ParSimulation_12",23,504,1000
"ParSimulation_12",24,532,1000
"ParSimulation_12",25,552,1000
"ParSimulation_12",26,579,1000
"ParSimulation_12",27,604,1000
"ParSimulation_12",28,626,1000
"ParSimulation_12",29,646,1000
"ParSimulation_12",30,663,1000
"ParSimulation_12",31,676,1000
"ParSimulation_12",32,685,1000
"ParSimulation_12",33,708,1000
"ParSimulation_12",34,716,1000
"ParSimulation_12",35,725,1000
"ParSimulation_12",36,741,1000
"ParSimulation_13",15,222,1000
"ParSimulation_13",16,261,1000
"ParSimulation_13",17,302,1000
"ParSimulation_13",18,334,1000
"ParSimulation_13",19,375,1000
"ParSimulation_13",20,406,1000
"ParSimulation_13",21,442,1000
"ParSimulation_13",22,484,1000
"ParSimulation_13",23,512,1000
"ParSimulation_13",24,544,1000
"ParSimulation_13",25,567,1000
"ParSimulation_13",26,588,1000
"ParSimulation_13",27,607,1000
"ParSimulation_13",28,624,1000
"ParSimulation_13",29,641,1000
"ParSimulation_13",30,656,1000
"ParSimulation_13",31,670,1000
"ParSimulation_13",32,690,1000
"ParSimulation_13",33,704,1000
"ParSimulation_13",34,716,1000
"ParSimulation_13",35,726,1000
"ParSimulation_13",36,741,1000
"ParSimulation_14",15,228,1000
"ParSimulation_14",16,263,1000
"ParSimulation_14",17,301,1000
"ParSimulation_14",18,341,1000
"ParSimulation_14",19,378,1000
"ParSimulation_14",20,407,1000
"ParSimulation_14",21,440,1000
"ParSimulation_14",22,472,1000
"ParSimulation_14",23,503,1000
"ParSimulation_14",24,525,1000
"ParSimulation_14",25,562,1000
"ParSimulation_14",26,584,1000
"ParSimulation_14",27,610,1000
"ParSimulation_14",28,635,1000
"ParSimulation_14",29,648,1000
"ParSimulation_14",30,674,1000
"ParSimulation_14",31,686,1000
"ParSimulation_14",32,705,1000
"ParSimulation_14",33,717,1000
"ParSimulation_14",34,727,1000
"ParSimulation_14",35,737,1000
"ParSimulation_14",36,745,1000
"ParSimulation_15",15,234,1000
"ParSimulation_15",16,277,1000
"ParSimulation_15",17,321,1000
"ParSimulation_15",18,367,1000
"ParSimulation_15",19,401,1000
"ParSimulation_15",20,436,1000
"ParSimulation_15",21,468,1000
"ParSimulation_15",22,496,1000
"ParSimulation_15",23,524,1000
"ParSimulation_15",24,553,1000
"ParSimulation_15",25,583,1000
"ParSimulation_15",26,608,1000
"ParSimulation_15",27,629,1000
"ParSimulation_15",28,641,1000
"ParSimulation_15",29,657,1000
"ParSimulation_15",30,684,1000
"ParSimulation_15",31,701,1000
"ParSimulation_15",32,719,1000
"ParSimulation_15",33,737,1000
"ParSimulation_15",34,749,1000
"ParSimulation_15",35,761,1000
"ParSimulation_15",36,772,1000
"ParSimulation_16",15,217,1000
"ParSimulation_16",16,250,1000
"ParSimulation_16",17,285,1000
"ParSimulation_16",18,330,1000
"ParSimulation_16",19,368,1000
"ParSimulation_16",20,397,1000
"ParSimulation_16",21,427,1000
"ParSimulation_16",22,451,1000
"ParSimulation_16",23,483,1000
"ParSimulation_16",24,508,1000
"ParSimulation_16",25,536,1000
"ParSimulation_16",26,554,1000
"ParSimulation_16",27,578,1000
"ParSimulation_16",28,600,1000
"ParSimulation_16",29,617,1000
"ParSimulation_16",30,632,1000
"ParSimulation_16",31,646,1000
"ParSimulation_16",32,664,1000
"ParSimulation_16",33,675,1000
"ParSimulation_16",34,687,1000
"ParSimulation_16",35,697,1000
"ParSimulation_16",36,710,1000
"ParSimulation_17",15,211,1000
"ParSimulation_17",16,257,1000
"ParSimulation_17",17,301,1000
"ParSimulation_17",18,344,1000
"ParSimulation_17",19,391,1000
"ParSimulation_17",20,426,1000
"ParSimulation_17",21,460,1000
"ParSimulation_17",22,500,1000
"ParSimulation_17",23,537,1000
"ParSimulation_17",24,567,1000
"ParSimulation_17",25,595,1000
"ParSimulation_17",26,615,1000
"ParSimulation_17",27,638,1000
"ParSimulation_17",28,660,1000
"ParSimulation_17",29,686,1000
"ParSimulation_17",30,700,1000
"ParSimulation_17",31,712,1000
"ParSimulation_17",32,725,1000
"ParSimulation_17",33,741,1000
"ParSimulation_17",34,750,1000
"ParSimulation_17",35,760,1000
"ParSimulation_17",36,772,1000
"ParSimulation_18",15,223,1000
"ParSimulation_18",16,273,1000
"ParSimulation_18",17,310,1000
"ParSimulation_18",18,357,1000
"ParSimulation_18",19,391,1000
"ParSimulation_18",20,424,1000
"ParSimulation_18",21,460,1000
"ParSimulation_18",22,496,1000
"ParSimulation_18",23,533,1000
"ParSimulation_18",24,559,1000
"ParSimulation_18",25,583,1000
"ParSimulation_18",26,607,1000
"ParSimulation_18",27,627,1000
"ParSimulation_18",28,643,1000
"ParSimulation_18",29,663,1000
"ParSimulation_18",30,689,1000
"ParSimulation_18",31,703,1000
"ParSimulation_18",32,715,1000
"ParSimulation_18",33,731,1000
"ParSimulation_18",34,740,1000
"ParSimulation_18",35,751,1000
"ParSimulation_18",36,765,1000
"ParSimulation_19",15,218,1000
"ParSimulation_19",16,260,1000
"ParSimulation_19",17,297,1000
"ParSimulation_19",18,337,1000
"ParSimulation_19",19,376,1000
"ParSimulation_19",20,427,1000
"ParSimulation_19",21,463,1000
"ParSimulation_19",22,488,1000
"ParSimulation_19",23,524,1000
"ParSimulation_19",24,562,1000
"ParSimulation_19",25,575,1000
"ParSimulation_19",26,601,1000
"ParSimulation_19",27,625,1000
"ParSimulation_19",28,640,1000
"ParSimulation_19",29,657,1000
"ParSimulation_19",30,673,1000
"ParSimulation_19",31,692,1000
"ParSimulation_19",32,713,1000
"ParSimulation_19",33,726,1000
"ParSimulation_19",34,740,1000
"ParSimulation_19",35,761,1000
"ParSimulation_19",36,771,1000
"ParSimulation_20",15,215,1000
"ParSimulation_20",16,245,1000
"ParSimulation_20",17,287,1000
"ParSimulation_20",18,333,1000
"ParSimulation_20",19,376,1000
"ParSimulation_20",20,414,1000
"ParSimulation_20",21,452,1000
"ParSimulation_20",22,476,1000
"ParSimulation_20",23,510,1000
"ParSimulation_20",24,535,1000
"ParSimulation_20",25,563,1000
"ParSimulation_20",26,584,1000
"ParSimulation_20",27,611,1000
"ParSimulation_20",28,630,1000
"ParSimulation_20",29,653,1000
"ParSimulation_20",30,665,1000
"ParSimulation_20",31,681,1000
"ParSimulation_20",32,698,1000
"ParSimulation_20",33,713,1000
"ParSimulation_20",34,727,1000
"ParSimulation_20",35,734,1000
"ParSimulation_20",36,740,1000
"ParSimulation_21",15,223,1000
"ParSimulation_21",16,270,1000
"ParSimulation_21",17,317,1000
"ParSimulation_21",18,360,1000
"ParSimulation_21",19,393,1000
"ParSimulation_21",20,428,1000
"ParSimulation_21",21,469,1000
"ParSimulation_21",22,497,1000
"ParSimulation_21",23,524,1000
"ParSimulation_21",24,558,1000
"ParSimulation_21",25,580,1000
"ParSimulation_21",26,605,1000
"ParSimulation_21",27,627,1000
"ParSimulation_21",28,650,1000
"ParSimulation_21",29,671,1000
"ParSimulation_21",30,687,1000
"ParSimulation_21",31,702,1000
"ParSimulation_21",32,714,1000
"ParSimulation_21",33,727,1000
"ParSimulation_21",34,738,1000
"ParSimulation_21",35,748,1000
"ParSimulation_21",36,753,1000
"ParSimulation_22",15,191,1000
"ParSimulation_22",16,247,1000
"ParSimulation_22",17,292,1000
"ParSimulation_22",18,340,1000
"ParSimulation_22",19,373,1000
"ParSimulation_22",20,422,1000
"ParSimulation_22",21,454,1000
"ParSimulation_22",22,487,1000
"ParSimulation_22",23,512,1000
"ParSimulation_22",24,549,1000
"ParSimulation_22",25,577,1000
"ParSimulation_22",26,594,1000
"ParSimulation_22",27,623,1000
"ParSimulation_22",28,643,1000
"ParSimulation_22",29,668,1000
"ParSimulation_22",30,694,1000
"ParSimulation_22",31,713,1000
"ParSimulation_22",32,737,1000
"ParSimulation_22",33,747,1000
"ParSimulation_22",34,758,1000
"ParSimulation_22",35,767,1000
"ParSimulation_22",36,782,1000
"ParSimulation_23",15,213,1000
"ParSimulation_23",16,263,1000
"ParSimulation_23",17,306,1000
"ParSimulation_23",18,357,1000
"ParSimulation_23",19,394,1000
"ParSimulation_23",20,435,1000
"ParSimulation_23",21,474,1000
"ParSimulation_23",22,504,1000
"ParSimulation_23",23,547,1000
"ParSimulation_23",24,575,1000
"ParSimulation_23",25,604,1000
"ParSimulation_23",26,623,1000
"ParSimulation_23",27,642,1000
"ParSimulation_23",28,662,1000
"ParSimulation_23",29,674,1000
"ParSimulation_23",30,685,1000
"ParSimulation_23",31,708,1000
"ParSimulation_23",32,721,1000
"ParSimulation_23",33,735,1000
"ParSimulation_23",34,749,1000
"ParSimulation_23",35,764,1000
"ParSimulation_23",36,771,1000
"ParSimulation_24",15,194,1000
"ParSimulation_24",16,242,1000
"ParSimulation_24",17,284,1000
"ParSimulation_24",18,330,1000
"ParSimulation_24",19,377,1000
"ParSimulation_24",20,414,1000
"ParSimulation_24",21,450,1000
"ParSimulation_24",22,475,1000
"ParSimulation_24",23,509,1000
"ParSimulation_24",24,540,1000
"ParSimulation_24",25,566,1000
"ParSimulation_24",26,601,1000
"ParSimulation_24",27,624,1000
"ParSimulation_24",28,644,1000
"ParSimulation_24",29,661,1000
"ParSimulation_24",30,676,1000
"ParSimulation_24",31,690,1000
"ParSimulation_24",32,705,1000
"ParSimulation_24",33,720,1000
"ParSimulation_24",34,731,1000
"ParSimulation_24",35,737,1000
"ParSimulation_24",36,744,1000
"ParSimulation_25",15,222,1000
"ParSimulation_25",16,273,1000
"ParSimulation_25",17,313,1000
"ParSimulation_25",18,357,1000
"ParSimulation_25",19,396,1000
"ParSimulation_25",20,438,1000
"ParSimulation_25",21,480,1000
"ParSimulation_25",22,507,1000
"ParSimulation_25",23,533,1000
"ParSimulation_25",24,576,1000
"ParSimulation_25",25,599,1000
"ParSimulation_25",26,628,1000
"ParSimulation_25",27,648,1000
"ParSimulation_25",28,663,1000
"ParSimulation_25",29,683,1000
"ParSimulation_25",30,699,1000
"ParSimulation_25",31,710,1000
"ParSimulation_25",32,724,1000
"ParSimulation_25",33,741,1000
"ParSimulation_25",34,749,1000
"ParSimulation_25",35,754,1000
"ParSimulation_25",36,763,1000
"ParSimulation_26",15,216,1000
"ParSimulation_26",16,266,1000
"ParSimulation_26",17,304,1000
"ParSimulation_26",18,348,1000
"ParSimulation_26",19,381,1000
"ParSimulation_26",20,414,1000
"ParSimulation_26",21,445,1000
"ParSimulation_26",22,472,1000
"ParSimulation_26",23,508,1000
"ParSimulation_26",24,538,1000
"ParSimulation_26",25,557,1000
"ParSimulation_26",26,582,1000
"ParSimulation_26",27,600,1000
"ParSimulation_26",28,617,1000
"ParSimulation_26",29,636,1000
"ParSimulation_26",30,649,1000
"ParSimulation_26",31,666,1000
"ParSimulation_26",32,684,1000
"ParSimulation_26",33,694,1000
"ParSimulation_26",34,706,1000
"ParSimulation_26",35,715,1000
"ParSimulation_26",36,724,1000
"ParSimulation_27",15,233,1000
"ParSimulation_27",16,275,1000
"ParSimulation_27",17,318,1000
"ParSimulation_27",18,369,1000
"ParSimulation_27",19,407,1000
"ParSimulation_27",20,446,1000
"ParSimulation_27",21,479,1000
"ParSimulation_27",22,511,1000
"ParSimulation_27",23,537,1000
"ParSimulation_27",24,556,1000
"ParSimulation_27",25,573,1000
"ParSimulation_27",26,597,1000
"ParSimulation_27",27,612,1000
"ParSimulation_27",28,635,1000
"ParSimulation_27",29,650,1000
"ParSimulation_27",30,665,1000
"ParSimulation_27",31,682,1000
"ParSimulation_27",32,693,1000
"ParSimulation_27",33,711,1000
"ParSimulation_27",34,726,1000
"ParSimulation_27",35,733,1000
"ParSimulation_27",36,746,1000
"ParSimulation_28",15,200,1000
"ParSimulation_28",16,248,1000
"ParSimulation_28",17,285,1000
"ParSimulation_28",18,322,1000
"ParSimulation_28",19,358,1000
"ParSimulation_28",20,385,1000
"ParSimulation_28",21,427,1000
"ParSimulation_28",22,460,1000
"ParSimulation_28",23,488,1000
"ParSimulation_28",24,517,1000
"ParSimulation_28",25,556,1000
"ParSimulation_28",26,579,1000
"ParSimulation_28",27,603,1000
"ParSimulation_28",28,622,1000
"ParSimulation_28",29,636,1000
"ParSimulation_28",30,660,1000
"ParSimulation_28",31,678,1000
"ParSimulation_28",32,687,1000
"ParSimulation_28",33,700,1000
"ParSimulation_28",34,718,1000
"ParSimulation_28",35,735,1000
"ParSimulation_28",36,748,1000
"ParSimulation_29",15,214,1000
"ParSimulation_29",16,259,1000
"ParSimulation_29",17,301,1000
"ParSimulation_29",18,358,1000
"ParSimulation_29",19,400,1000
"ParSimulation_29",20,442,1000
"ParSimulation_29",21,467,1000
"ParSimulation_29",22,500,1000
"ParSimulation_29",23,530,1000
"ParSimulation_29",24,557,1000
"ParSimulation_29",25,578,1000
"ParSimulation_29",26,599,1000
"ParSimulation_29",27,621,1000
"ParSimulation_29",28,647,1000
"ParSimulation_29",29,667,1000
"ParSimulation_29",30,681,1000
"ParSimulation_29",31,693,1000
"ParSimulation_29",32,704,1000
"ParSimulation_29",33,715,1000
"ParSimulation_29",34,730,1000
"ParSimulation_29",35,737,1000
"ParSimulation_29",36,745,1000
"ParSimulation_30",15,234,1000
"ParSimulation_30",16,278,1000
"ParSimulation_30",17,319,1000
"ParSimulation_30",18,360,1000
"ParSimulation_30",19,401,1000
"ParSimulation_30",20,440,1000
"ParSimulation_30",21,479,1000
"ParSimulation_30",22,510,1000
"ParSimulation_30",23,540,1000
"ParSimulation_30",24,574,1000
"ParSimulation_30",25,601,1000
"ParSimulation_30",26,621,1000
"ParSimulation_30",27,637,1000
"ParSimulation_30",28,657,1000
"ParSimulation_30",29,674,1000
"ParSimulation_30",30,689,1000
"ParSimulation_30",31,702,1000
"ParSimulation_30",32,714,1000
"ParSimulation_30",33,729,1000
"ParSimulation_30",34,737,1000
"ParSimulation_30",35,750,1000
"ParSimulation_30",36,759,1000
"ParSimulation_31",15,240,1000
"ParSimulation_31",16,282,1000
"ParSimulation_31",17,328,1000
"ParSimulation_31",18,367,1000
"ParSimulation_31",19,409,1000
"ParSimulation_31",20,456,1000
"ParSimulation_31",21,495,1000
"ParSimulation_31",22,510,1000
"ParSimulation_31",23,541,1000
"ParSimulation_31",24,567,1000
"ParSimulation_31",25,593,1000
"ParSimulation_31",26,617,1000
"ParSimulation_31",27,634,1000
"ParSimulation_31",28,660,1000
"ParSimulation_31",29,684,1000
"ParSimulation_31",30,703,1000
"ParSimulation_31",31,713,1000
"ParSimulation_31",32,725,1000
"ParSimulation_31",33,743,1000
"ParSimulation_31",34,750,1000
"ParSimulation_31",35,764,1000
"ParSimulation_31",36,774,1000
"ParSimulation_32",15,207,1000
"ParSimulation_32",16,245,1000
"ParSimulation_32",17,290,1000
"ParSimulation_32",18,326,1000
"ParSimulation_32",19,369,1000
"ParSimulation_32",20,407,1000
"ParSimulation_32",21,440,1000
"ParSimulation_32",22,471,1000
"ParSimulation_32",23,503,1000
"ParSimulation_32",24,533,1000
"ParSimulation_32",25,556,1000
"ParSimulation_32",26,588,1000
"ParSimulation_32",27,613,1000
"ParSimulation_32",28,633,1000
"ParSimulation_32",29,658,1000
"ParSimulation_32",30,672,1000
"ParSimulation_32",31,683,1000
"ParSimulation_32",32,699,1000
"ParSimulation_32",33,714,1000
"ParSimulation_32",34,728,1000
"ParSimulation_32",35,736,1000
"ParSimulation_32",36,745,1000
"ParSimulation_33",15,201,1000
"ParSimulation_33",16,246,1000
"ParSimulation_33",17,297,1000
"ParSimulation_33",18,340,1000
"ParSimulation_33",19,381,1000
"ParSimulation_33",20,424,1000
"ParSimulation_33",21,460,1000
"ParSimulation_33",22,501,1000
"ParSimulation_33",23,522,1000
"ParSimulation_33",24,549,1000
"ParSimulation_33",25,580,1000
"ParSimulation_33",26,602,1000
"ParSimulation_33",27,630,1000
"ParSimulation_33",28,648,1000
"ParSimulation_33",29,661,1000
"ParSimulation_33",30,672,1000
"ParSimulation_33",31,693,1000
"ParSimulation_33",32,708,1000
"ParSimulation_33",33,720,1000
"ParSimulation_33",34,730,1000
"ParSimulation_33",35,735,1000
"ParSimulation_33",36,748,1000
"ParSimulation_34",15,225,1000
"ParSimulation_34",16,264,1000
"ParSimulation_34",17,310,1000
"ParSimulation_34",18,341,1000
"ParSimulation_34",19,372,1000
"ParSimulation_34",20,422,1000
"ParSimulation_34",21,457,1000
"ParSimulation_34",22,486,1000
"ParSimulation_34",23,519,1000
"ParSimulation_34",24,550,1000
"ParSimulation_34",25,576,1000
"ParSimulation_34",26,602,1000
"ParSimulation_34",27,627,1000
"ParSimulation_34",28,657,1000
"ParSimulation_34",29,675,1000
"ParSimulation_34",30,696,1000
"ParSimulation_34",31,708,1000
"ParSimulation_34",32,714,1000
"ParSimulation_34",33,735,1000
"ParSimulation_34",34,748,1000
"ParSimulation_34",35,755,1000
"ParSimulation_34",36,765,1000
"ParSimulation_35",15,202,1000
"ParSimulation_35",16,259,1000
"ParSimulation_35",17,307,1000
"ParSimulation_35",18,348,1000
"ParSimulation_35",19,389,1000
"ParSimulation_35",20,423,1000
"ParSimulation_35",21,455,1000
"ParSimulation_35",22,498,1000
"ParSimulation_35",23,523,1000
"ParSimulation_35",24,553,1000
"ParSimulation_35",25,570,1000
"ParSimulation_35",26,597,1000
"ParSimulation_35",27,616,1000
"ParSimulation_35",28,634,1000
"ParSimulation_35",29,652,1000
"ParSimulation_35",30,674,1000
"ParSimulation_35",31,692,1000
"ParSimulation_35",32,706,1000
"ParSimulation_35",33,718,1000
"ParSimulation_35",34,727,1000
"ParSimulation_35",35,740,1000
"ParSimulation_35",36,747,1000
"ParSimulation_36",15,200,1000
"ParSimulation_36",16,236,1000
"ParSimulation_36",17,281,1000
"ParSimulation_36",18,329,1000
"ParSimulation_36",19,371,1000
"ParSimulation_36",20,408,1000
"ParSimulation_36",21,442,1000
"ParSimulation_36",22,473,1000
"ParSimulation_36",23,505,1000
"ParSimulation_36",24,531,1000
"ParSimulation_36",25,558,1000
"ParSimulation_36",26,585,1000
"ParSimulation_36",27,605,1000
"ParSimulation_36",28,631,1000
"ParSimulation_36",29,657,1000
"ParSimulation_36",30,669,1000
"ParSimulation_36",31,691,1000
"ParSimulation_36",32,702,1000
"ParSimulation_36",33,716,1000
"ParSimulation_36",34,737,1000
"ParSimulation_36",35,749,1000
"ParSimulation_36",36,757,1000
"ParSimulation_37",15,203,1000
"ParSimulation_37",16,249,1000
"ParSimulation_37",17,288,1000
"ParSimulation_37",18,318,1000
"ParSimulation_37",19,358,1000
"ParSimulation_37",20,392,1000
"ParSimulation_37",21,436,1000
"ParSimulation_37",22,472,1000
"ParSimulation_37",23,505,1000
"ParSimulation_37",24,535,1000
"ParSimulation_37",25,561,1000
"ParSimulation_37",26,591,1000
"ParSimulation_37",27,604,1000
"ParSimulation_37",28,626,1000
"ParSimulation_37",29,636,1000
"ParSimulation_37",30,655,1000
"ParSimulation_37",31,665,1000
"ParSimulation_37",32,685,1000
"ParSimulation_37",33,701,1000
"ParSimulation_37",34,720,1000
"ParSimulation_37",35,731,1000
"ParSimulation_37",36,743,1000
"ParSimulation_38",15,195,1000
"ParSimulation_38",16,241,1000
"ParSimulation_38",17,285,1000
"ParSimulation_38",18,338,1000
"ParSimulation_38",19,385,1000
"ParSimulation_38",20,421,1000
"ParSimulation_38",21,455,1000
