"Simulation","age","yes","N"
"ParSimulation_32",28,640,1000
"ParSimulation_32",29,669,1000
"ParSimulation_32",30,687,1000
"ParSimulation_32",31,724,1000
"ParSimulation_32",32,746,1000
"ParSimulation_32",33,768,1000
"ParSimulation_32",34,781,1000
"ParSimulation_32",35,801,1000
"ParSimulation_32",36,811,1000
"ParSimulation_33",15,101,1000
"ParSimulation_33",16,137,1000
"ParSimulation_33",17,180,1000
"ParSimulation_33",18,225,1000
"ParSimulation_33",19,275,1000
"ParSimulation_33",20,332,1000
"ParSimulation_33",21,377,1000
"ParSimulation_33",22,436,1000
"ParSimulation_33",23,476,1000
"ParSimulation_33",24,517,1000
"ParSimulation_33",25,564,1000
"ParSimulation_33",26,611,1000
"ParSimulation_33",27,655,1000
"ParSimulation_33",28,688,1000
"ParSimulation_33",29,717,1000
"ParSimulation_33",30,748,1000
"ParSimulation_33",31,771,1000
"ParSimulation_33",32,792,1000
"ParSimulation_33",33,815,1000
"ParSimulation_33",34,832,1000
"ParSimulation_33",35,848,1000
"ParSimulation_33",36,863,1000
"ParSimulation_34",15,97,1000
"ParSimulation_34",16,134,1000
"ParSimulation_34",17,175,1000
"ParSimulation_34",18,226,1000
"ParSimulation_34",19,282,1000
"ParSimulation_34",20,316,1000
"ParSimulation_34",21,357,1000
"ParSimulation_34",22,408,1000
"ParSimulation_34",23,448,1000
"ParSimulation_34",24,488,1000
"ParSimulation_34",25,538,1000
"ParSimulation_34",26,580,1000
"ParSimulation_34",27,614,1000
"ParSimulation_34",28,646,1000
"ParSimulation_34",29,671,1000
"ParSimulation_34",30,692,1000
"ParSimulation_34",31,721,1000
"ParSimulation_34",32,742,1000
"ParSimulation_34",33,771,1000
"ParSimulation_34",34,790,1000
"ParSimulation_34",35,814,1000
"ParSimulation_34",36,829,1000
"ParSimulation_35",15,100,1000
"ParSimulation_35",16,136,1000
"ParSimulation_35",17,174,1000
"ParSimulation_35",18,218,1000
"ParSimulation_35",19,271,1000
"ParSimulation_35",20,316,1000
"ParSimulation_35",21,365,1000
"ParSimulation_35",22,409,1000
"ParSimulation_35",23,465,1000
"ParSimulation_35",24,499,1000
"ParSimulation_35",25,548,1000
"ParSimulation_35",26,578,1000
"ParSimulation_35",27,615,1000
"ParSimulation_35",28,650,1000
"ParSimulation_35",29,683,1000
"ParSimulation_35",30,712,1000
"ParSimulation_35",31,746,1000
"ParSimulation_35",32,766,1000
"ParSimulation_35",33,798,1000
"ParSimulation_35",34,820,1000
"ParSimulation_35",35,839,1000
"ParSimulation_35",36,853,1000
"ParSimulation_36",15,95,1000
"ParSimulation_36",16,128,1000
"ParSimulation_36",17,179,1000
"ParSimulation_36",18,218,1000
"ParSimulation_36",19,270,1000
"ParSimulation_36",20,317,1000
"ParSimulation_36",21,381,1000
"ParSimulation_36",22,438,1000
"ParSimulation_36",23,488,1000
"ParSimulation_36",24,531,1000
"ParSimulation_36",25,581,1000
"ParSimulation_36",26,612,1000
"ParSimulation_36",27,638,1000
"ParSimulation_36",28,674,1000
"ParSimulation_36",29,707,1000
"ParSimulation_36",30,735,1000
"ParSimulation_36",31,762,1000
"ParSimulation_36",32,773,1000
"ParSimulation_36",33,790,1000
"ParSimulation_36",34,800,1000
"ParSimulation_36",35,810,1000
"ParSimulation_36",36,824,1000
"ParSimulation_37",15,86,1000
"ParSimulation_37",16,126,1000
"ParSimulation_37",17,165,1000
"ParSimulation_37",18,218,1000
"ParSimulation_37",19,276,1000
"ParSimulation_37",20,325,1000
"ParSimulation_37",21,386,1000
"ParSimulation_37",22,433,1000
"ParSimulation_37",23,478,1000
"ParSimulation_37",24,532,1000
"ParSimulation_37",25,567,1000
"ParSimulation_37",26,603,1000
"ParSimulation_37",27,646,1000
"ParSimulation_37",28,681,1000
"ParSimulation_37",29,712,1000
"ParSimulation_37",30,739,1000
"ParSimulation_37",31,757,1000
"ParSimulation_37",32,783,1000
"ParSimulation_37",33,801,1000
"ParSimulation_37",34,816,1000
"ParSimulation_37",35,836,1000
"ParSimulation_37",36,850,1000
"ParSimulation_38",15,94,1000
"ParSimulation_38",16,126,1000
"ParSimulation_38",17,172,1000
"ParSimulation_38",18,210,1000
"ParSimulation_38",19,248,1000
"ParSimulation_38",20,298,1000
"ParSimulation_38",21,339,1000
